Bacillus subtilis,Bradyrhizobium sp. BTAi1,Listeria monocytogenes,Enterococcus faecalis,Cupriavidus metallidurans,Bradyrhizobium sp. SK17,Lactobacillus fermentum,Bradyrhizobium sp. S23321,Salmonella enterica,Brevundimonas sp. DS20,Cutibacterium acnes,Gordonia terrae,Gordonia bronchialis,Ralstonia pickettii,Gordonia sp. KTR9,Streptococcus oralis,Chroococcidiopsis thermalis,Propionibacterium virus Pirate,Methylobacterium sp. C1,Pseudomonas fluorescens,Carnobacterium inhibens,Pantoea sp. PSNIH1,Bradyrhizobium diazoefficiens,Brevundimonas sp. GW460-12-10-14-LB2,Chryseobacterium taklimakanense,Bradyrhizobium japonicum,Methylobacterium radiotolerans,Thermothelomyces thermophila,Bradyrhizobium sp.,Brevundimonas vesicularis,Acinetobacter junii,Gordonia phage Phinally,Streptococcus mitis,Thielavia terrestris,Bradyrhizobium sp. CCGE-LA001,Brevundimonas sp. LM2,Brevundimonas subvibrioides,Acinetobacter schindleri,Human mastadenovirus C,Candida dubliniensis,Saccharomyces cerevisiae,Alteromonas macleodii,Rhodococcus fascians,Paucibacter sp. KCTC 42545,Veillonella parvula,Pseudomonas aeruginosa,Leishmania major,Microlunatus phosphovorus,Brevundimonas naejangsanensis,Enterococcus faecium
0.005247112,0.002955126,0.004050372,0.003358773,0.00473799,0.005353422,0.003326575,0.003322354,0.003734997,0.000878045,0.002457991,0.002467285,0.004649959,0.004133061,0.001895131,0.001620548,0.004242287,0.005473472,0.001117421,0.002683688,0.002181677,0.003854949,0.004743695,0.002146425,0.003087019,0.001466034,0.003739888,0.000441611,0.001085192,0.000875921,0.002769839,0.004034111,0.000803076,0.002366026,0.00090969,0.001072038,0.001676782,0.003204447,0.00327242,0.003224919,0.00076963,0.000766871,0.00183294,0.001330738,0.002710153,0.001722285,0.000758401,0.003943988,0.001244254,0.001310915
0.008104258,0.003044479,0.004292729,0.003414102,0.001732134,0.001396613,0.00255553,0.001602596,0.002695891,0.003614042,0.002688915,0.000549601,0.002629268,0.003397065,0.003476486,0.001224139,0.003052849,0.007204968,0.00274462,0.001802454,0.003767296,0.002757358,0.002270347,0.002290328,0.002785084,0.001622002,0.0013654,0.002904011,0.001578784,0.001874322,0.001661801,0.002209188,0.001145696,0.003196477,0.000895686,0.001802279,0.004559143,0.001648406,0.004287664,0.000994222,0.001876243,0.001846101,0.003411397,0.002082297,0.003604909,0.001585085,0.002073644,0.001729755,0.001063711,0.002527535
0.006633624,0.003763371,0.003594971,0.004257607,0.001543649,0.003679724,0.003424307,0.003994829,0.003174407,0.002693525,0.002187553,0.001096631,0.004026852,0.003277601,0.001192708,0.003362579,0.001628022,0.002850795,0.001594478,0.001583972,0.004415464,0.001671554,0.001064136,0.001532604,0.002055692,0.00131847,0.00196447,0.005065117,0.00128176,0.001230729,0.004940394,0.004372343,0.005997024,0.001994805,0.001062686,0.000901509,0.000699072,0.003386613,0.005496491,0.00314133,0.000687483,0.003786684,0.001868288,0.004925488,0.001581311,0.002592996,0.001791901,0.001843678,0.000238818,0.001042214
0.004783713,0.003121934,0.002490088,0.002548844,0.004389345,0.0029266,0.002892554,0.00062901,0.001973812,0.003590313,0.004196581,0.002052413,0.001482188,0.002272573,0.003393217,0.00513498,0.001726824,0.002473413,0.001896918,0.003667781,0.002015391,0.002090437,0.001873825,0.001741619,0.002259164,0.005643859,0.00420157,0.002664301,0.003591853,0.001008294,0.002352928,0.003130025,0.002043495,0.001838714,0.001384812,0.001432827,0.000795115,0.002791242,0.003477963,0.00120411,0.001741584,0.002264824,0.002969406,0.006211916,0.002849347,0.001518916,0.002979796,0.00268876,0.001013554,0.001081275
0.006025379,0.003624186,0.008597652,0.002979986,0.001364018,0.004125392,0.002924476,0.002557525,0.003251509,0.001886518,0.003829787,0.005734212,0.010391516,0.002396175,0.001321564,0.003435036,0.002763207,0.001150534,0.002018089,0.002411729,0.000500298,0.001646163,0.004545638,0.001923708,0.002588873,0.006148299,0.002068062,0.002133311,0.005782183,0.002808938,0.00175007,0.000627328,0.001689478,0.002172155,0.000518332,0.001099266,0.002422506,0.002635808,0.000304643,0.002078344,0.001805289,0.003450101,0.00170202,0.001167325,0.001505988,0.002337149,0.003545747,0.00345445,0.001286408,0.002348013
0.003416525,0.002566943,0.004411593,0.004776002,0.00294426,0.002009227,0.005062621,0.005130866,0.003243706,0.001758686,0.002033355,0.004746833,0.001235236,0.002833836,0.002529702,0.000647758,0.003021498,0.001005896,0.001440599,0.003544092,0.001626388,0.001920554,0.001563308,0.002214788,0.003415807,0.001725083,0.003760968,0.001623514,0.001932067,0.004485843,0.002572722,0.000619992,0.002133257,0.003122908,0.000918209,0.003039617,0.001287448,0.00135485,0.001725639,0.002449019,0.001151505,0.000461525,0.000485867,0.006020164,0.000959903,0.001090568,0.000800616,0.001658771,0.000148969,0.001806104
0.00536965,0.003244902,0.004112115,0.004282917,0.00366882,0.003020779,0.003392459,0.001338849,0.001812494,0.002036883,0.005092811,0.003068795,0.001506555,0.001017211,0.002494508,0.003378682,0.005442048,0.003880795,0.001992625,0.001686321,0.004343895,0.002232109,0.00144875,0.004041825,0.001532413,0.004194036,0.001032545,0.002231404,0.004366994,0.001826197,0.001569996,0,0.004088237,0.001607154,0.000957889,0.002494886,0.002100389,0.001546912,0.000885196,0.002727698,0.001456918,0.000699224,0.002050551,0.003139737,0.00070528,0.002675861,0.001666317,0.000790096,0.002497627,0.001829455
0.005654741,0.002104029,0.003195774,0.009053973,0.005289432,0.003054984,0.003110581,0.003037197,0.002119656,0.002847324,0.003217645,0.003082115,0.002332044,0.001974723,0.001627483,0.003441516,0.003091422,7.09E-05,0.001171409,0.001838558,0.000382596,0.002993026,0.002210789,0.001250637,0.002016329,0.004645409,0.001919478,0.003144228,0.004063423,0.001758179,0.003791774,0.005162781,0.000840012,0.002157294,0.009853164,0.002211537,0.000461911,0.001445295,0.00200639,0.001888497,0.002737309,0.000925342,0.002893069,0.001358294,0.003561165,0.000782474,0.001708933,0.001790554,0.003245961,0.000695624
0.002917121,0.003182117,0.003237786,0.007420132,0.004032677,0.00285775,0.004085752,0.001689282,0.002905787,0.001944338,0.002224921,0.002614016,0.001955786,0.00288558,0.001731533,0.003077745,0.002766087,0.00201243,0.001540764,0.00142113,0.003550128,0.001985474,0.001522362,0.001373353,0.00224419,0.003536477,0.001541669,0.00197406,0.000912489,0.003761937,0.002217684,0.000150438,0.001977667,0.002503086,0.003006215,0.002372921,0.000865204,0.002404459,0.003925382,0.001272804,0.001164899,0.002658245,0.00095814,0.001425226,0.001835641,0.001662886,0.001446542,0.001344621,0.003141868,0.001198213
0.006298595,0.004518506,0.005378653,0.00408045,0.001609061,0.006813105,0.002106187,0.001951633,0.004325228,0.002966229,0.001908783,0.001262122,0.003642728,0.004223691,0.001347785,0.001807011,0.002180684,0.006978235,0.002178241,0.001217632,0.005273625,0.001815073,0.000982715,0.002577893,0.001174694,0.001158094,0.003545703,0.003872849,0.001646175,0.001385477,0.002342059,0.005149678,0.000627963,0.002552719,0.001951906,0.004065086,0.001226808,0.002755772,0.00019537,0.002831399,0.001403799,0.001322722,0.000768374,0.002863518,0.00107995,0.002210513,0.002589935,0.002306542,0.002800816,0.001005454
0.004177164,0.001902742,0.004646391,0.002277284,0.005489876,0.002479337,0.002081923,0.007954803,0.00329972,0.004080222,0.003436326,0.001171324,0.002475965,0.003591551,0.001915326,0.003999992,0.004327285,0.004390441,0.00294388,0.001985709,0.002403726,0.002230297,0.000710085,0.002617811,0.001838634,0.001642731,0.001527821,0.005165183,0.002242275,0.000640242,0.003556145,0.000117701,0.001782236,0.0018584,0.004190252,0.007526549,0.005215809,0.001873075,0.002630082,0.001716627,0.003189215,0.00213305,0.001181807,0.001924053,0.000942857,0.001267749,0.002416558,0.003085055,0.000748401,0.001247759
0.009803194,0.00334393,0.004496473,0.006489522,0.001780775,0.001880926,0.002910397,0.001932693,0.002221836,0.00164242,0.004302009,0.004516395,0.00375787,0.003841903,0.003406834,0.000947471,0.002999568,0.000179924,0.002291589,0.001460039,0.003619709,0.001050554,0.002307438,0.001473313,0.002222991,0.004471605,0.003719079,0.002445735,0.00321395,0.000648701,0.002043205,0.000567798,0.000675996,0.001210372,0.001749105,0.000845287,0.001658084,0.002410344,0.003099272,0.001963352,0.001922754,0.001603594,0.002752162,0.001096362,0.00080997,0.001847739,0.003301883,0.002297649,0.001526989,0.001449118
0.004475093,0.005403207,0.00436054,0.008532572,0.001652909,0.002086476,0.002713809,0.002000138,0.003565915,0.000811371,0.001053291,0.002096442,0.002174487,0.001475607,0.00164876,0.004294224,0.004933491,0.006181878,0.001328331,0.004571438,0.001279356,0.003043169,0.004965567,0.000855143,0.002378641,0.00150527,0.001782158,0.003562793,0.0055718,0.00090908,0.001691196,0.000780531,0.00355214,0.002520878,0.004088062,0.002619122,0.001424757,0.003107142,0.002370927,0.002038113,0.002136673,0.003762033,0.00170397,0.001638061,0.005855663,0.001704446,0.003008765,0.00302499,0.001330302,0.002529695
0.008987935,0.004312502,0.005349268,0.004722016,0.005031428,0.000953999,0.001899366,0.002355529,0.002604111,0.007247526,0.002432867,0.000951937,0.00182956,0.001363344,0.001636295,0.000825418,0.001747708,0.000510011,0.00142692,0.002188135,0.002850975,0.00154881,0.002065503,0.005404916,0.004282673,0.002568332,0.00460342,0.00245409,0.001143294,0.002178913,0.001950832,0.000480685,0.005605109,0.001619408,0.001193586,0.001350489,0.002981487,0.003598236,0.005002882,0.000926925,0.000610994,0.000347547,0.003869147,0.000832994,0.001375575,0.002093737,0.000874055,0.001465548,0.001153422,0.001204417
0.008022032,0.002941962,0.003928991,0.004513399,0.005127892,0.003948963,0.004267937,0.002306616,0.0032166,0.002697756,0.004516821,0.000608859,0.00188015,0.009181042,0.002923341,0.003258689,0.003244005,0.004208286,0.000887706,0.00258343,0.000622644,0.002100541,0.001484858,0.001912891,0.00142643,0.00541736,0.003502192,0.000526764,0.001078577,0.000859557,0.001564557,0.001022118,0.001637224,0.002928696,0.000880641,0.001294954,0.000202668,0.00254627,0.001961807,0.001894885,0.002884586,0.000681426,0.002158527,0.001165604,0.002795804,0.002914327,0.002604543,0.001523685,0.001016182,0.001103304
0.009545527,0.005723463,0.004522259,0.004901581,0.008314881,0.001334576,0.00272572,0.001065176,0.003304982,0.00231954,0.002955269,0.003050565,0.004749477,0.005243066,0.005699217,0.001734103,0.002407516,0.006468252,0.004880317,0.002052425,0.001028652,0.002672068,0.001716071,0.001471849,0.003026535,0.001777678,0.00112502,0.002344689,0.007018007,0.004828409,0.001966835,0.003043201,0.001620812,0.00109383,0.001041399,0.002639944,0.001207036,0.001666339,0.002764901,0.002227406,0.001299358,0.002631706,0.00179669,0.000688009,0.003938033,0.003591801,0.002141214,0.001505947,0.00143279,0.001215138
0.012250119,0.006815211,0.004819346,0.003667349,0.001412984,0.001555982,0.002899004,0.005216876,0.002145427,0.003244019,0.004593645,0.001272064,0.00298739,0.001746864,0.003710352,0.004570254,0.002328355,0.000914608,0.004224699,0.00319998,0.001951797,0.004098806,0.002706863,0.000478297,0.003509155,0.00384492,0.005309913,0.001227373,0.003351622,0.001790783,0.003489681,0.001064575,0.002272054,0.002135695,0.001386726,0.004666494,0.002527893,0.001260513,0.000792521,0.001522358,0.001444653,0.003191323,0.003234151,0.00364519,0.004670951,0.001628092,0.001403582,0.002619598,0.00214703,0.001683962
0.005078168,0.001023218,0.003927618,0.008924586,0.005239562,0.001861781,0.002747792,0.005169752,0.004203467,0.008738957,0.00087845,0.001374171,0.002053137,0.004167243,0.002670438,0.005514087,0.002247068,0.003403714,0.004732291,0.004907465,0.001590333,0.000974724,0.001011554,0.001846891,0.002192007,0.002904217,0.001093195,0.002439628,0.003878732,0.002061915,0.003600046,0.005106202,0.002861866,0.001656482,0.001303756,0.000585352,0.002618952,0.002464234,0.000249683,0.002493858,0.002332017,0.002802439,0.00360461,0.001544024,0.000898197,0.00170873,0.001447867,0.001930742,0.002519006,0.002197698
0.002675156,0.002172249,0.006019126,0.004330187,0.004318896,0.004877953,0.002435985,0.001679958,0.002743569,0.003378078,0.003167266,0.002509161,0.004974128,0.002396371,0.001918498,0.001403167,0.001995522,0.00372801,0.001486116,0.00455145,0.00475977,0.002802964,0.001657871,0.002724744,0.00137488,0.001253461,0.003205328,0.00251447,0.002408924,0.001849518,0.002960133,0.000256876,0.000823786,0.002815027,0.000833248,0.001653075,0.002719216,0.002037655,0.002373309,0.002968051,0.00286609,0.001333622,0.001998728,0.000598634,0.00226338,0.001958943,0.002130714,0.002811127,0.001358395,0.002217092
0.006923253,0.001975253,0.007730741,0.003131123,0.004033317,0.002116961,0.004512076,0.001565201,0.002511921,0.004351772,0.001057961,0.001773013,0.003450893,0.004061412,0.000750585,0.009097882,0.006207082,0,0.00728907,0.001815673,0.002652204,0.001538952,0.000884702,0.004237313,0.004946703,0.001484761,0.001187736,0.002401302,0.002699025,0.001141629,0.001380588,0.010219271,0.001454716,0.000815513,0.006637812,0.000990629,0.000872776,0.00095843,0.003044699,0.001535595,0.000890909,0.000899151,0.001190718,0.00077163,0.002827069,0.001397098,0.001009424,0.001927941,0.001737552,0.003563084
0.003679805,0.003946143,0.003148075,0.004939051,0.004237859,0.005380387,0.003879277,0.002130036,0.001529411,0.002647268,0.002291468,0.003686904,0.001790264,0.002552578,0.004680712,0.005755033,0.002568767,0.002648223,0.00234856,0.001791331,0.000949098,0.001495916,0.001069944,0.002961259,0.00233394,0.004499155,0.000885146,0.002750401,0.002839089,0.003500527,0.00108827,0.0039505,0.003510891,0.002122143,0.000951213,0.000717032,0.000817462,0.003006227,0.003108912,0.001922546,0.001821172,0.001908401,0.002732874,0.001106025,0.00264126,0.000990095,0.001720369,0.001154547,0.000925412,0.001254547
0.00737253,0.002134095,0.003904076,0.005368979,0.002333941,0.002004629,0.003953235,0.001736402,0.001875496,0.002105055,0.002199205,0.001002406,0.00425725,0.00410835,0.005552955,0.002212982,0.001849474,0.005698121,0.00239838,0.003205065,0.000966714,0.002624335,0.001167274,0.003816354,0.001608388,0.001307108,0.006363082,0.001677,0.002044314,0.003188229,0.002215074,0.001642725,0.004996476,0.001629045,0.002377935,0.005757219,0.002362471,0.003090247,0.000350441,0.002877082,0.002104267,0.001632739,0.001819886,0.000864619,0.001239416,0.001957616,0.003376473,0.001292228,0.001492271,0.003185038
0.004930202,0.010032824,0.003774435,0.005823072,0.002664901,0.001946651,0.003146203,0.001138859,0.00474762,0.001653429,0.001495906,0.001618359,0.001839403,0.001387115,0.006016932,0.003330795,0.002335262,0.001837301,0.00410108,0.001005447,0.000768035,0.002638489,0.002680807,0.001979382,0.002650342,0.000973139,0.000953229,0.001762454,0.001550302,0.001851971,0.002632232,0,0.003758153,0.001287091,0.003420357,0.002712831,0.001052079,0.002197919,0.001268438,0.002797977,0.002250801,0.002164191,0.001304146,0.000589315,0.001125859,0.003020384,0.002022931,0.000997048,0.000613305,0.003258031
0.003784495,0.002350709,0.00827638,0.00432017,0.00198341,0.004650492,0.003313499,0.002490934,0.002721701,0.000978793,0.002136451,0.005373286,0.002643194,0.002713524,0.003025132,0.000911535,0.004863358,0.005868246,0.001429397,0.002266771,0.000855329,0.001474224,0.001820446,0.000783708,0.00105277,0.001613423,0.001255101,0.001732427,0.004569627,0.001838956,0.001588938,0.003474392,0.005150964,0.003441251,0.001624646,0.000994055,0.004583264,0.002129511,0.00017265,0.004740393,0.001695172,0.002259693,0.002517033,0.003426935,0.003370467,0.001803438,0.002162129,0.001094566,0.0025455,0.002823327
0.003926288,0.001900592,0.003400592,0.004776135,0.004532439,0.000817864,0.003057786,0.002091303,0.004553758,0.001199644,0.004360251,0.004085717,0.00267359,0.004256124,0.001258565,0.003647083,0.005001747,0.004854543,0.002260117,0.001967052,0.001382105,0.003019428,0.002064088,0.002160676,0.002813188,0.001567941,0.000878235,0.002602325,0.004112682,0.004656469,0.003001233,0.002285118,0.003848257,0.002514859,0.001273964,0.001022924,0.001672727,0.002396488,0.002218738,0.000586134,0.001280733,0.002045292,0.001254834,0.000568346,0.002201238,0.002079041,0.001252819,0.002829421,0.001097062,0.001412588
0.005072798,0.00279734,0.00311978,0.006342096,0.007303521,0.011964532,0.002576582,0.003643447,0.002824051,0.005143431,0.000912809,0.001335281,0.001539253,0.002286847,0.004689254,0.002668726,0.002402708,0.005896871,0.000960737,0.003400557,0.000860985,0.001859462,0.001207987,0.002667729,0.000830543,0.00333599,0.003754409,0.00066648,0.001459045,0.001405795,0.001220256,3.87E-05,0.002014616,0.002398491,0.001533762,0.002511785,0.001905781,0.002377926,0.003668433,0.00290504,0.00311247,0.001852732,0.00285964,0.000767562,0.001548291,0.001261433,0.002041699,0.000972668,0.001056687,0.000546363
0.006193966,0.008023032,0.003862767,0.004111542,0.002116884,0.004688126,0.002971812,0.001311182,0.002352245,0.001572142,0.00720685,0.002556351,0.003577012,0.003874135,0.001360658,0.004582395,0.004182094,0.000577892,0.001835282,0.002765626,0.000740163,0.001503145,0.002150536,0.000810023,0.004916011,0.003916532,0.002115754,0.00144579,0.001459576,0.002213386,0.002063007,2.96E-05,0.001282979,0.00107456,0.00389564,0.002389626,0.001141371,0.001309669,0.000934503,0.00077499,0.001230737,0.001765043,0.001094412,0.00164579,0.000625778,0.002279002,0.002282085,0.002211516,0.002394568,0.001824488
0.004637107,0.004273474,0.006049849,0.004079919,0.002084425,0.00265581,0.002380584,0.001756269,0.002754744,0.005808366,0.002575617,0.003194698,0.004402938,0.005173308,0.003328568,0.002981718,0.003597028,0,0.005140586,0.001393473,0.001230257,0.001151271,0.000612673,0.005542836,0.002302969,0.001493294,0.005005627,0.001890484,0.004202422,0.000476191,0.003042312,0.002187698,0.002488473,0.002684759,0.001749603,0.001120499,0.00080929,0.003537572,0.006075799,0.002319653,0.000849675,0.0044265,0.001205921,0.002165101,0.001452343,0.000990523,0.002155264,0.001607407,0.002947087,0.001355128
0.005100705,0.003983584,0.008037398,0.006456718,0.001753535,0.002955515,0.004971413,0.003914249,0.003090204,0.002832861,0.000973933,0.002844961,0.00172677,0.005043852,0.001732421,0.002528845,0.000676672,3.48E-05,0.001358018,0.00202051,0.007461143,0.002545939,0.001184239,0.002116392,0.002651746,0.000913136,0.003846634,0.001999758,0.000474587,0.002262874,0.00246685,0.003298506,0.003612711,0.000960367,0.001702765,0.003535332,0.003429212,0.001951759,0.000287225,0.001176531,0.003252706,0.003732916,0.001250931,0.001993075,0.002218852,0.001544131,0.001836462,0.001778775,0.001522025,0.001845449
0.005474831,0.002753524,0.005791017,0.002793948,0.00170561,0.005060606,0.002864229,0.001795147,0.001444301,0.00949794,0.003585908,0.002560563,0.002559204,0.00206418,0.000972709,0.001526814,0.003840488,0.001046856,0.001468277,0.004062447,0.004663718,0.00306277,0.002983268,0.002175556,0.001348457,0.001366852,0.004913072,0.001811109,0.004899712,0.000810083,0.001619743,0.003069884,0.002504676,0.002310712,0.003183505,0.001221558,0.001991699,0.001574758,0.001372237,0.001282108,0.00149794,0.001129648,0.003799254,0.000598175,0.002696552,0.001051835,0.001655697,0.002186566,0.001831281,0.002166104
0.009492621,0.007003842,0.007078334,0.003290531,0.004716427,0.002079895,0.001749954,0.005266504,0.003590754,0.002967857,0.00135535,0.004284792,0.003164714,0.002771892,0.001472009,0.005607877,0.000765973,0.000679351,0.001391878,0.00193915,0.003366631,0.003366898,0.001312348,0.001697793,0.001349616,0.001449514,0.00231751,0.00522155,0.004623803,0.001543385,0.003202805,0.004495188,0.001493978,0.001351169,0.00080561,0.000589484,0.000808485,0.001994997,0.004772154,0.00314256,0.00204751,0.001331664,0.001896157,0.000568283,0.000802334,0.001952317,0.00175939,0.001872415,0.0010206,0.000890137
0.009269652,0.003699948,0.003963515,0.006784921,0.005000765,0.00461501,0.002758624,0.002340035,0.004351004,0.002218858,0.001977913,0.003099849,0.003325021,0.004865452,0.001450852,0.001967402,0.001785802,0.000306258,0.001540416,0.005728392,0.004850392,0.002558964,0.002226397,0.000878696,0.003426957,0.002766079,0.007615242,0.002470332,0.001305484,0.005751334,0.002316158,0.001476915,0.000781393,0.001208773,0.000974646,0.00328287,0.000679891,0.00156896,0.001837513,0.001582032,0.001998343,0.001045763,0.002510922,0.000945991,0.003464805,0.002701351,0.002077672,0.002280565,0.002355854,0.001215749
0.005347338,0.00383405,0.003238818,0.004962086,0.001624535,0.001254441,0.003805608,0.004766571,0.003065324,0.00368535,0.00310761,0.002178861,0.004891336,0.00259422,0.002014829,0.005339344,0.00162007,0.002535438,0.001289741,0.001584055,0.002780135,0.003647978,0.001333218,0.005998688,0.004674458,0.001005344,0.002391337,0.001702908,0.004048109,0.000984003,0.001139585,0.000361799,0.002187205,0.002427331,0.001837583,0.001459074,0.002474668,0.000649759,0.007592276,0.002225402,0.002882942,0.000697131,0.00197352,0.006086643,0.002738254,0.001918179,0.001430748,0.002424144,0.000822515,0.000704969
0.006744543,0.002572546,0.008903001,0.002669449,0.006242051,0.003639659,0.002759348,0.002806612,0.003321062,0.002982458,0.002857744,0.003762493,0.003073191,0.001565661,0.000938728,0.00481371,0.001646031,8.70E-05,0.000914425,0.003173701,0.000538311,0.001157985,0.004848094,0.001764593,0.003431186,0.001277951,0.001805569,0.001746031,0.00240551,0.001104159,0.00134593,0.003066162,0.002295353,0.003239298,0.00041399,0.000900189,0.00276512,0.001842892,0.000954168,0.001962851,0.002146222,0.001831812,0.002074917,0.001175951,0.001193156,0.001398837,0.00124888,0.001616056,0.004321517,0.00224175
0.005386119,0.00167906,0.005013027,0.003888297,0.002735536,0.002559102,0.004462308,0.002345348,0.003356586,0.004203646,0.00618305,0.001063629,0.00402848,0.001366616,0.003476471,0.000866556,0.002910477,0.001934045,0.007523092,0.002635136,0.000296201,0.00165048,0.001079865,0.007063363,0.000839266,0.001323532,0.004574088,0.002519467,0.002559421,0.001355472,0.002247086,0.002935984,0.002041993,0.002650056,0.004287616,0.001935091,0.001344443,0.002631269,0.004549491,0.002524996,0.002849184,0.003844322,0.001315282,0.001000673,0.001022826,0.001363529,0.00172457,0.001129316,0.002252749,0.001510064
0.010551642,0.005315861,0.00590674,0.004019923,0.005056585,0.002182115,0.001491255,0.003050306,0.001806423,0.000988953,0.002271925,0.003607181,0.004121883,0.00408801,0.001052651,0.002952007,0.0014528,0.006061619,0.000583343,0.001917646,0.001556927,0.002031526,0.002713838,0.000656465,0.002962256,0.001396395,0.001955825,0.001829831,0.000759809,0.001474099,0.001583747,0.003530823,0.002261694,0.003268951,0.001896455,0.001932451,0.005280446,0.001634614,0.002497167,0.004081552,0.001208623,0.001422832,0.001700531,0.001368761,0.001416079,0.001926716,0.003226259,0.001695236,0.001078631,0.002285129
0.003111044,0.006306058,0.006157282,0.003592186,0.002982552,0.001311883,0.003107413,0.007785864,0.002533607,0.004138352,0.001170815,0.004452761,0.001123971,0.001461649,0.002800376,0.004865456,0.001139628,0.004189382,0.000913131,0.002897647,0.001768316,0.002314635,0.000983043,0.001110421,0.003250165,0.001204442,0.003147206,0.001990322,0.001118644,0.002176503,0.002545092,9.04E-05,0.003528946,0.00229422,0.004091418,0.005057951,0.002606515,0.003005792,0.00328692,0.003823511,0.001124613,0.001715095,0.001566186,0.002535265,0.00277356,0.001015161,0.0015937,0.002209401,0.002259938,0.002635862
0.009278628,0.003747933,0.004229399,0.005142372,0.002024105,0.005147434,0.004156328,0.002469166,0.003038391,0.005083952,0.003192305,0.001582803,0.001715796,0.001341943,0.003337626,0.001314471,0.002960281,0.000202921,0.004593033,0.001299504,0.000180858,0.002404577,0.002013398,0.00174792,0.002672401,0.000803275,0.000874901,0.003290561,0.002876062,0.001137522,0.001305201,0.00408883,0.001356998,0.003060685,0.003443965,0.004094501,0.001314411,0.00172554,0.002436845,0.002046255,0.002132058,0.004302279,0.001105277,0.003404893,0.001536602,0.002234791,0.001587984,0.002100013,0.002397498,0.005872431
0.007800748,0.007481131,0.004639864,0.002508593,0.00302788,0.003724626,0.003070559,0.006813349,0.001039887,0.002214325,0.003433034,0.007371183,0.002756287,0.001133221,0.001848163,0.000707273,0.003769383,0.000736673,0.001360877,0.001700041,0.009362413,0.000917341,0.005901145,0.000913609,0.000966741,0.002146335,0.002197779,0.005323713,0.000909702,0.002331147,0.007075559,0.00097521,0.002477572,0.001414078,0.001547868,0.001912174,0.001232564,0.002925966,0.002068779,0.003701461,0.002472692,0.001399623,0.002108339,0.005735729,0.00304687,0.000989045,0.001981825,0.001606044,0.001618253,0.003293964
0.008854655,0.004997775,0.004705568,0.005584801,0.006872727,0.002653944,0.002974176,0.001957231,0.002967287,0.001999101,0.003225082,0.004745834,0.006971409,0.002666945,0.005621748,0.002196641,0.002095832,0.005439866,0.001847386,0.002544804,0.001065735,0.001552996,0.002569305,0.003492866,0.001358747,0.000695874,0.003448445,0.001595602,0.001541364,0.002700062,0.001686221,0.000174753,0.001490964,0.003066191,0.000934639,0.000677849,0.00240299,0.001479772,0.003267169,0.002111034,0.003637825,0.00122495,0.002182837,0.000786124,0.000463654,0.002738136,0.000880167,0.00179997,0.000323247,0.001009548
0.006233773,0.001760928,0.001658253,0.004850199,0.002714867,0.001461901,0.00206844,0.003635392,0.004099161,0.003719446,0.006205506,0.00518197,0.00207047,0.002692862,0.004722813,0.004557045,0.00352436,0.000402815,0.002848835,0.001908064,0.003682307,0.002713858,0.00078165,0.002330331,0.003306572,0.001910543,0.00243653,0.000944381,0.001231962,0.000649537,0.001149438,0.011484422,0.00242293,0.001867907,0.001949779,0.001103645,0.002483492,0.002965527,0.002685346,0.002020714,0.002028048,0.002440928,0.001885835,0.001934322,0.001255349,0.001722978,0.001404552,0.001922266,0.001545568,0.004308473
0.004668442,0.002126333,0.003148347,0.003638836,0.004732144,0.001818919,0.005086348,0.002882332,0.002849706,0.005420096,0.00259172,0.003622138,0.004354929,0.008441564,0.001074471,0.00187586,0.002510022,0.004131959,0.001450574,0.002563253,0.001147213,0.001269595,0.004847499,0.003699767,0.002081127,0.001180426,0.001267434,0.001630018,0.005004552,0.003286904,0.002580269,0.00485035,0.005209839,0.002721602,0.002084841,0.000197481,0.000982275,0.002361294,0.000943089,0.002756632,0.00263002,0.001276282,0.001942676,0.003676665,0.001087126,0.001905497,0.002647249,0.001870899,0.002906932,0.001319744
0.0029312,0.001838724,0.004946243,0.003639285,0.009221246,0.007020054,0.001333614,0.00311209,0.003028654,0.003138497,0.0026219,0.00225149,0.001369331,0.001272584,0.000623558,0.000817358,0.001798903,0.00297588,0.001588271,0.004927958,0.000931031,0.003332912,0.002709558,0.001682174,0.001286633,0.001104571,0.004866317,0.002522189,0.001159609,0.002075374,0.001174943,0.004264403,0.001445314,0.001777612,0.003681818,0.004138543,0.001769419,0.000980648,0.005782351,0.001039171,0.002186912,0.002306104,0.001074003,0.001712391,0.002387531,0.002118174,0.001379073,0.001826647,0.001624424,0.001586275
0.006965948,0.007916381,0.005558272,0.005197355,0.003741093,0.005238413,0.006806615,0.004153954,0.003249083,0.002073527,0.005608633,0.003158028,0.002924946,0.001065311,0.00099705,0.003440161,0.003069053,0.000477329,0.0019844,0.004122762,0.000727981,0.004376274,0.005266668,0.002348637,0.004072066,0.000942242,0.005872648,0.001322178,0.000806496,0.003733189,0.001197974,0.00438088,0.001262494,0.001057568,0.001800029,0.001167773,0.002382111,0.001444024,0.001350873,0.00045599,0.001466236,0.002300644,0.001054669,0.004448399,0.002983281,0.001880421,0.000865068,0.001794709,0.002605957,0.002358955
