,Classifier,Preprocessing,Noise,Training_Time_in_sec,Accuracy,Top_2_accuracy,Top_3_accuracy,Top_5_accuracy,Top_10_accuracy,Precision,Recall
LDA_standard_scalar_0,LDA,standard_scalar,0.0,12.967090368270874,0.3027090694935218,0.3674911660777385,0.39811542991755006,0.4193168433451119,0.4369846878680801,0.3027090694935218,0.3027090694935218
LDA_standard_scalar_1e-10,LDA,standard_scalar,1e-10,13.341935873031616,0.08598351001177856,0.11071849234393404,0.11071849234393404,0.12014134275618374,0.14605418138987045,0.08598351001177856,0.08598351001177856
LDA_standard_scalar_1e-09,LDA,standard_scalar,1e-09,12.820848226547241,0.09305064782096584,0.1154299175500589,0.12131919905771496,0.13191990577149587,0.1625441696113074,0.09305064782096584,0.09305064782096584
LDA_standard_scalar_1e-08,LDA,standard_scalar,1e-08,13.637732744216919,0.10954063604240283,0.12838633686690223,0.13427561837455831,0.14487632508833923,0.17314487632508835,0.10954063604240283,0.10954063604240283
LDA_standard_scalar_1e-07,LDA,standard_scalar,1e-07,13.101135730743408,0.12131919905771496,0.15076560659599528,0.1519434628975265,0.16136631330977622,0.18845700824499412,0.12131919905771496,0.12131919905771496
LDA_standard_scalar_1e-06,LDA,standard_scalar,1e-06,13.02140498161316,0.0895170789163722,0.11189634864546526,0.1154299175500589,0.127208480565371,0.15429917550058891,0.0895170789163722,0.0895170789163722
LDA_standard_scalar_1e-05,LDA,standard_scalar,1e-05,13.33029580116272,0.08598351001177856,0.10954063604240283,0.11896348645465253,0.12956419316843346,0.15547703180212014,0.08598351001177856,0.08598351001177856
LDA_standard_scalar_0.0001,LDA,standard_scalar,0.0001,13.289634943008423,0.07656065959952886,0.09305064782096584,0.09540636042402827,0.10600706713780919,0.13191990577149587,0.07656065959952886,0.07656065959952886
LDA_standard_scalar_0.001,LDA,standard_scalar,0.001,13.159890174865723,0.10954063604240283,0.1330977620730271,0.1354534746760895,0.1425206124852768,0.1696113074204947,0.10954063604240283,0.10954063604240283
LDA_standard_scalar_0.01,LDA,standard_scalar,0.01,12.81246280670166,0.21790341578327443,0.2661955241460542,0.2744405182567727,0.2838633686690224,0.3027090694935218,0.21790341578327443,0.21790341578327443
LDA_standard_scalar_0.1,LDA,standard_scalar,0.1,13.191733121871948,0.607773851590106,0.7161366313309776,0.7467608951707891,0.7750294464075382,0.7985865724381626,0.607773851590106,0.607773851590106
LDA_standard_scalar_1,LDA,standard_scalar,1.0,13.349431037902832,0.6725559481743227,0.7667844522968198,0.8103651354534747,0.8574793875147232,0.8928150765606596,0.6725559481743227,0.6725559481743227
LDA_standard_scalar_10,LDA,standard_scalar,10.0,13.632603168487549,0.32744405182567726,0.43462897526501765,0.4876325088339223,0.5806831566548881,0.7444051825677267,0.32744405182567726,0.32744405182567726
LDA_standard_scalar_100,LDA,standard_scalar,100.0,13.151948928833008,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5677267373380448,0.6890459363957597,0.18256772673733804,0.18256772673733804
LDA_standard_scalar_1000,LDA,standard_scalar,1000.0,14.961928129196167,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5677267373380448,0.6890459363957597,0.18256772673733804,0.18256772673733804
LDA_total_sum_0,LDA,total_sum,0.0,12.911146879196167,0.4369846878680801,0.5217903415783275,0.5465253239104829,0.5700824499411072,0.591283863368669,0.4369846878680801,0.4369846878680801
LDA_total_sum_1e-10,LDA,total_sum,1e-10,13.314198017120361,0.09422850412249706,0.11778563015312132,0.12249705535924617,0.12956419316843346,0.15429917550058891,0.09422850412249706,0.09422850412249706
LDA_total_sum_1e-09,LDA,total_sum,1e-09,13.591357231140137,0.11307420494699646,0.13663133097762073,0.1425206124852768,0.15312131919905772,0.17785630153121318,0.11307420494699646,0.11307420494699646
LDA_total_sum_1e-08,LDA,total_sum,1e-08,12.809507846832275,0.09422850412249706,0.10954063604240283,0.1154299175500589,0.1248527679623086,0.15312131919905772,0.09422850412249706,0.09422850412249706
LDA_total_sum_1e-07,LDA,total_sum,1e-07,13.453912019729614,0.143698468786808,0.1696113074204947,0.17196702002355713,0.18256772673733804,0.20965842167255594,0.143698468786808,0.143698468786808
LDA_total_sum_1e-06,LDA,total_sum,1e-06,13.394073009490967,0.46760895170789163,0.5606595995288575,0.5865724381625441,0.6148409893992933,0.6395759717314488,0.46760895170789163,0.46760895170789163
LDA_total_sum_1e-05,LDA,total_sum,1e-05,13.328267097473145,0.6065959952885748,0.7114252061248527,0.7550058892815077,0.7997644287396938,0.8386336866902238,0.6065959952885748,0.6065959952885748
LDA_total_sum_0.0001,LDA,total_sum,0.0001,13.28286623954773,0.7114252061248527,0.7974087161366313,0.8186101295641932,0.8610129564193169,0.8987043580683156,0.7114252061248527,0.7114252061248527
LDA_total_sum_0.001,LDA,total_sum,0.001,13.739815950393677,0.4829210836277974,0.5759717314487632,0.6360424028268551,0.7232037691401649,0.817432273262662,0.4829210836277974,0.4829210836277974
LDA_total_sum_0.01,LDA,total_sum,0.01,13.279760122299194,0.25559481743227325,0.37809187279151946,0.47703180212014135,0.5700824499411072,0.71849234393404,0.25559481743227325,0.25559481743227325
LDA_total_sum_0.1,LDA,total_sum,0.1,13.110612869262695,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5677267373380448,0.6949352179034158,0.18256772673733804,0.18256772673733804
LDA_total_sum_1,LDA,total_sum,1.0,13.3486487865448,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5677267373380448,0.6937573616018846,0.18256772673733804,0.18256772673733804
LDA_total_sum_10,LDA,total_sum,10.0,13.039216041564941,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5677267373380448,0.6937573616018846,0.18256772673733804,0.18256772673733804
LDA_total_sum_100,LDA,total_sum,100.0,13.64361023902893,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5677267373380448,0.6890459363957597,0.18256772673733804,0.18256772673733804
LDA_total_sum_1000,LDA,total_sum,1000.0,13.383613348007202,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5677267373380448,0.6878680800942285,0.18256772673733804,0.18256772673733804
linear_svc_binary_0,linear_svc,binary,0.0,55.04709506034851,0.889281507656066,0.9363957597173145,0.9575971731448764,0.9646643109540636,0.9787985865724381,0.8963486454652533,0.8963486454652533
linear_svc_binary_1e-10,linear_svc,binary,1e-10,54.979856729507446,0.8904593639575972,0.934040047114252,0.9564193168433451,0.9646643109540636,0.9811542991755006,0.8963486454652533,0.8963486454652533
linear_svc_binary_1e-09,linear_svc,binary,1e-09,55.37654995918274,0.889281507656066,0.934040047114252,0.9552414605418139,0.9646643109540636,0.9787985865724381,0.8963486454652533,0.8963486454652533
linear_svc_binary_1e-08,linear_svc,binary,1e-08,55.028785943984985,0.8881036513545347,0.934040047114252,0.9552414605418139,0.9634864546525324,0.9811542991755006,0.8963486454652533,0.8963486454652533
linear_svc_binary_1e-07,linear_svc,binary,1e-07,54.936665773391724,0.8904593639575972,0.934040047114252,0.9564193168433451,0.967020023557126,0.9799764428739693,0.8963486454652533,0.8963486454652533
linear_svc_binary_1e-06,linear_svc,binary,1e-06,55.35670495033264,0.8916372202591284,0.9375736160188457,0.9564193168433451,0.967020023557126,0.9799764428739693,0.8963486454652533,0.8963486454652533
linear_svc_binary_1e-05,linear_svc,binary,1e-05,54.98065400123596,0.8904593639575972,0.9316843345111896,0.9552414605418139,0.9646643109540636,0.9799764428739693,0.8963486454652533,0.8963486454652533
linear_svc_binary_0.0001,linear_svc,binary,0.0001,54.99586486816406,0.8939929328621908,0.934040047114252,0.9564193168433451,0.967020023557126,0.9811542991755006,0.8963486454652533,0.8963486454652533
linear_svc_binary_0.001,linear_svc,binary,0.001,55.34445071220398,0.8928150765606596,0.9352179034157833,0.9540636042402827,0.9658421672555948,0.9799764428739693,0.8963486454652533,0.8963486454652533
linear_svc_binary_0.01,linear_svc,binary,0.01,54.94984412193298,0.8916372202591284,0.9352179034157833,0.9552414605418139,0.9658421672555948,0.9799764428739693,0.8963486454652533,0.8963486454652533
linear_svc_binary_0.1,linear_svc,binary,0.1,64.08903908729553,0.889281507656066,0.9293286219081273,0.9540636042402827,0.9623085983510011,0.9799764428739693,0.8881036513545347,0.8881036513545347
linear_svc_binary_1,linear_svc,binary,1.0,175.30613899230957,0.657243816254417,0.7585394581861012,0.817432273262662,0.8763250883392226,0.9305064782096584,0.5606595995288575,0.5606595995288575
linear_svc_binary_10,linear_svc,binary,10.0,218.1811559200287,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5677267373380448,0.6890459363957597,0.25323910482921086,0.25323910482921086
linear_svc_binary_100,linear_svc,binary,100.0,218.08973598480225,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5677267373380448,0.6890459363957597,0.18256772673733804,0.18256772673733804
linear_svc_binary_1000,linear_svc,binary,1000.0,220.02602100372314,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5677267373380448,0.6890459363957597,0.18256772673733804,0.18256772673733804
linear_svc_clr_0,linear_svc,clr,0.0,56.70586276054382,0.8928150765606596,0.9363957597173145,0.9564193168433451,0.9681978798586572,0.9799764428739693,0.8963486454652533,0.8963486454652533
linear_svc_clr_1e-10,linear_svc,clr,1e-10,56.6155161857605,0.8881036513545347,0.9363957597173145,0.9575971731448764,0.967020023557126,0.9811542991755006,0.8963486454652533,0.8963486454652533
linear_svc_clr_1e-09,linear_svc,clr,1e-09,56.91242814064026,0.8916372202591284,0.9375736160188457,0.9575971731448764,0.9658421672555948,0.9799764428739693,0.8963486454652533,0.8963486454652533
linear_svc_clr_1e-08,linear_svc,clr,1e-08,56.53727102279663,0.8916372202591284,0.9352179034157833,0.9587750294464076,0.967020023557126,0.9811542991755006,0.8963486454652533,0.8963486454652533
linear_svc_clr_1e-07,linear_svc,clr,1e-07,56.76555585861206,0.8904593639575972,0.934040047114252,0.9599528857479388,0.9681978798586572,0.9799764428739693,0.8963486454652533,0.8963486454652533
linear_svc_clr_1e-06,linear_svc,clr,1e-06,56.53845191001892,0.8857479387514723,0.9363957597173145,0.9575971731448764,0.9658421672555948,0.9799764428739693,0.8963486454652533,0.8963486454652533
linear_svc_clr_1e-05,linear_svc,clr,1e-05,56.77861309051514,0.8916372202591284,0.9352179034157833,0.9587750294464076,0.9681978798586572,0.9787985865724381,0.8963486454652533,0.8963486454652533
linear_svc_clr_0.0001,linear_svc,clr,0.0001,56.52390813827515,0.8916372202591284,0.9375736160188457,0.9587750294464076,0.9681978798586572,0.9811542991755006,0.8963486454652533,0.8963486454652533
linear_svc_clr_0.001,linear_svc,clr,0.001,56.506779193878174,0.8904593639575972,0.9387514723203769,0.9587750294464076,0.9681978798586572,0.9811542991755006,0.8963486454652533,0.8963486454652533
linear_svc_clr_0.01,linear_svc,clr,0.01,56.60530471801758,0.8928150765606596,0.934040047114252,0.9564193168433451,0.9693757361601885,0.9799764428739693,0.8951707891637221,0.8951707891637221
linear_svc_clr_0.1,linear_svc,clr,0.1,57.037659883499146,0.889281507656066,0.9316843345111896,0.9575971731448764,0.9705535924617197,0.9799764428739693,0.8951707891637221,0.8951707891637221
linear_svc_clr_1,linear_svc,clr,1.0,66.7618670463562,0.889281507656066,0.928150765606596,0.9528857479387515,0.9634864546525324,0.9776207302709069,0.8869257950530035,0.8869257950530035
linear_svc_clr_10,linear_svc,clr,10.0,180.34292006492615,0.6419316843345112,0.7526501766784452,0.8080094228504122,0.8810365135453475,0.928150765606596,0.5335689045936396,0.5335689045936396
linear_svc_clr_100,linear_svc,clr,100.0,217.45011019706726,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5677267373380448,0.6890459363957597,0.24381625441696114,0.24381625441696114
linear_svc_clr_1000,linear_svc,clr,1000.0,219.8266999721527,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5677267373380448,0.6890459363957597,0.18256772673733804,0.18256772673733804
linear_svc_multiplicative_replacement_0,linear_svc,multiplicative_replacement,0.0,64.31333088874817,0.5806831566548881,0.7361601884570083,0.8032979976442874,0.8527679623085983,0.9246171967020024,0.18256772673733804,0.18256772673733804
linear_svc_multiplicative_replacement_1e-10,linear_svc,multiplicative_replacement,1e-10,65.01948118209839,0.5465253239104829,0.7290930506478209,0.7962308598351001,0.8515901060070671,0.9293286219081273,0.18256772673733804,0.18256772673733804
linear_svc_multiplicative_replacement_1e-09,linear_svc,multiplicative_replacement,1e-09,63.967875957489014,0.5382803297997645,0.7173144876325088,0.7820965842167256,0.8515901060070671,0.9222614840989399,0.18256772673733804,0.18256772673733804
linear_svc_multiplicative_replacement_1e-08,linear_svc,multiplicative_replacement,1e-08,64.33675122261047,0.5724381625441696,0.7408716136631331,0.7974087161366313,0.8457008244994111,0.9222614840989399,0.18256772673733804,0.18256772673733804
linear_svc_multiplicative_replacement_1e-07,linear_svc,multiplicative_replacement,1e-07,64.295334815979,0.5665488810365136,0.7302709069493521,0.7974087161366313,0.8457008244994111,0.9222614840989399,0.18256772673733804,0.18256772673733804
linear_svc_multiplicative_replacement_1e-06,linear_svc,multiplicative_replacement,1e-06,64.79571104049683,0.5535924617196702,0.7385159010600707,0.7950530035335689,0.8527679623085983,0.9199057714958775,0.18256772673733804,0.18256772673733804
linear_svc_multiplicative_replacement_1e-05,linear_svc,multiplicative_replacement,1e-05,64.35503602027893,0.5441696113074205,0.7361601884570083,0.7962308598351001,0.8515901060070671,0.9210836277974087,0.18256772673733804,0.18256772673733804
linear_svc_multiplicative_replacement_0.0001,linear_svc,multiplicative_replacement,0.0001,64.30021286010742,0.5347467608951708,0.7126030624263839,0.7750294464075382,0.850412249705536,0.9246171967020024,0.18256772673733804,0.18256772673733804
linear_svc_multiplicative_replacement_0.001,linear_svc,multiplicative_replacement,0.001,100.0274429321289,0.5323910482921084,0.6925795053003534,0.7620730270906949,0.8162544169611308,0.889281507656066,0.18256772673733804,0.18256772673733804
linear_svc_multiplicative_replacement_0.01,linear_svc,multiplicative_replacement,0.01,210.27679634094238,0.22143698468786807,0.3486454652532391,0.47703180212014135,0.5677267373380448,0.690223792697291,0.18256772673733804,0.18256772673733804
linear_svc_multiplicative_replacement_0.1,linear_svc,multiplicative_replacement,0.1,217.3951017856598,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5677267373380448,0.6890459363957597,0.18256772673733804,0.18256772673733804
linear_svc_multiplicative_replacement_1,linear_svc,multiplicative_replacement,1.0,218.04542207717896,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5677267373380448,0.6890459363957597,0.18256772673733804,0.18256772673733804
linear_svc_multiplicative_replacement_10,linear_svc,multiplicative_replacement,10.0,219.0125801563263,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5677267373380448,0.6890459363957597,0.18256772673733804,0.18256772673733804
linear_svc_multiplicative_replacement_100,linear_svc,multiplicative_replacement,100.0,219.7756507396698,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5677267373380448,0.6890459363957597,0.18256772673733804,0.18256772673733804
linear_svc_multiplicative_replacement_1000,linear_svc,multiplicative_replacement,1000.0,218.11443495750427,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5677267373380448,0.6890459363957597,0.18256772673733804,0.18256772673733804
linear_svc_raw_0,linear_svc,raw,0.0,55.11696004867554,0.8904593639575972,0.934040047114252,0.9575971731448764,0.9658421672555948,0.9811542991755006,0.8963486454652533,0.8963486454652533
linear_svc_raw_1e-10,linear_svc,raw,1e-10,54.9213011264801,0.8928150765606596,0.9328621908127208,0.9552414605418139,0.9658421672555948,0.9799764428739693,0.8963486454652533,0.8963486454652533
linear_svc_raw_1e-09,linear_svc,raw,1e-09,54.94245481491089,0.8939929328621908,0.934040047114252,0.9540636042402827,0.9658421672555948,0.9776207302709069,0.8963486454652533,0.8963486454652533
linear_svc_raw_1e-08,linear_svc,raw,1e-08,54.98629689216614,0.8881036513545347,0.9328621908127208,0.9587750294464076,0.9658421672555948,0.9799764428739693,0.8963486454652533,0.8963486454652533
linear_svc_raw_1e-07,linear_svc,raw,1e-07,55.005605697631836,0.8951707891637221,0.9352179034157833,0.9552414605418139,0.9658421672555948,0.9787985865724381,0.8963486454652533,0.8963486454652533
linear_svc_raw_1e-06,linear_svc,raw,1e-06,54.95864295959473,0.8916372202591284,0.934040047114252,0.9552414605418139,0.9646643109540636,0.9787985865724381,0.8963486454652533,0.8963486454652533
linear_svc_raw_1e-05,linear_svc,raw,1e-05,55.120750188827515,0.8928150765606596,0.9363957597173145,0.9587750294464076,0.9658421672555948,0.9823321554770318,0.8963486454652533,0.8963486454652533
linear_svc_raw_0.0001,linear_svc,raw,0.0001,54.94608426094055,0.8881036513545347,0.934040047114252,0.9540636042402827,0.9646643109540636,0.9811542991755006,0.8963486454652533,0.8963486454652533
linear_svc_raw_0.001,linear_svc,raw,0.001,55.016408920288086,0.8904593639575972,0.9316843345111896,0.9564193168433451,0.9658421672555948,0.9787985865724381,0.8963486454652533,0.8963486454652533
linear_svc_raw_0.01,linear_svc,raw,0.01,55.5604727268219,0.889281507656066,0.9305064782096584,0.9552414605418139,0.9658421672555948,0.9799764428739693,0.8963486454652533,0.8963486454652533
linear_svc_raw_0.1,linear_svc,raw,0.1,64.07311606407166,0.8939929328621908,0.9293286219081273,0.9528857479387515,0.9611307420494699,0.9787985865724381,0.889281507656066,0.889281507656066
linear_svc_raw_1,linear_svc,raw,1.0,173.9473478794098,0.6431095406360424,0.7550058892815077,0.8127208480565371,0.8763250883392226,0.934040047114252,0.552414605418139,0.552414605418139
linear_svc_raw_10,linear_svc,raw,10.0,219.11258602142334,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5677267373380448,0.6890459363957597,0.2591283863368669,0.2591283863368669
linear_svc_raw_100,linear_svc,raw,100.0,217.44254064559937,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5677267373380448,0.6890459363957597,0.18256772673733804,0.18256772673733804
linear_svc_raw_1000,linear_svc,raw,1000.0,218.5669460296631,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5677267373380448,0.6890459363957597,0.18256772673733804,0.18256772673733804
linear_svc_standard_scalar_0,linear_svc,standard_scalar,0.0,65.61695098876953,0.8833922261484098,0.9246171967020024,0.9493521790341578,0.9634864546525324,0.9799764428739693,0.8928150765606596,0.8928150765606596
linear_svc_standard_scalar_1e-10,linear_svc,standard_scalar,1e-10,66.17132329940796,0.8869257950530035,0.9246171967020024,0.950530035335689,0.9646643109540636,0.9776207302709069,0.8928150765606596,0.8928150765606596
linear_svc_standard_scalar_1e-09,linear_svc,standard_scalar,1e-09,65.56898307800293,0.8869257950530035,0.9246171967020024,0.9469964664310954,0.9623085983510011,0.9776207302709069,0.8928150765606596,0.8928150765606596
linear_svc_standard_scalar_1e-08,linear_svc,standard_scalar,1e-08,65.9193480014801,0.8845700824499411,0.9257950530035336,0.9481743227326266,0.9634864546525324,0.9787985865724381,0.8928150765606596,0.8928150765606596
linear_svc_standard_scalar_1e-07,linear_svc,standard_scalar,1e-07,65.72697305679321,0.8869257950530035,0.928150765606596,0.9493521790341578,0.9634864546525324,0.9799764428739693,0.8928150765606596,0.8928150765606596
linear_svc_standard_scalar_1e-06,linear_svc,standard_scalar,1e-06,65.95785808563232,0.8833922261484098,0.9257950530035336,0.950530035335689,0.9646643109540636,0.9764428739693758,0.8928150765606596,0.8928150765606596
linear_svc_standard_scalar_1e-05,linear_svc,standard_scalar,1e-05,65.42396020889282,0.8869257950530035,0.9257950530035336,0.950530035335689,0.9658421672555948,0.9811542991755006,0.8928150765606596,0.8928150765606596
linear_svc_standard_scalar_0.0001,linear_svc,standard_scalar,0.0001,66.07314419746399,0.8857479387514723,0.9234393404004712,0.9481743227326266,0.9634864546525324,0.9764428739693758,0.8928150765606596,0.8928150765606596
linear_svc_standard_scalar_0.001,linear_svc,standard_scalar,0.001,65.62034201622009,0.8869257950530035,0.9222614840989399,0.950530035335689,0.9634864546525324,0.9787985865724381,0.8928150765606596,0.8928150765606596
linear_svc_standard_scalar_0.01,linear_svc,standard_scalar,0.01,66.24233603477478,0.8845700824499411,0.928150765606596,0.9493521790341578,0.9634864546525324,0.9799764428739693,0.8928150765606596,0.8928150765606596
linear_svc_standard_scalar_0.1,linear_svc,standard_scalar,0.1,67.11292028427124,0.8857479387514723,0.9222614840989399,0.9481743227326266,0.9634864546525324,0.9764428739693758,0.8916372202591284,0.8916372202591284
linear_svc_standard_scalar_1,linear_svc,standard_scalar,1.0,124.96311402320862,0.8351001177856302,0.8963486454652533,0.9222614840989399,0.9399293286219081,0.9658421672555948,0.7985865724381626,0.7985865724381626
linear_svc_standard_scalar_10,linear_svc,standard_scalar,10.0,214.2740981578827,0.2862190812720848,0.4334511189634865,0.4958775029446408,0.6219081272084805,0.7879858657243817,0.31802120141342755,0.31802120141342755
linear_svc_standard_scalar_100,linear_svc,standard_scalar,100.0,217.16085004806519,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5677267373380448,0.6890459363957597,0.18256772673733804,0.18256772673733804
linear_svc_standard_scalar_1000,linear_svc,standard_scalar,1000.0,218.1981942653656,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5677267373380448,0.6890459363957597,0.18256772673733804,0.18256772673733804
linear_svc_total_sum_0,linear_svc,total_sum,0.0,64.35802412033081,0.5618374558303887,0.7338044758539458,0.7938751472320377,0.8468786808009423,0.9246171967020024,0.18256772673733804,0.18256772673733804
linear_svc_total_sum_1e-10,linear_svc,total_sum,1e-10,64.7776997089386,0.5594817432273262,0.7467608951707891,0.7938751472320377,0.8468786808009423,0.9234393404004712,0.18256772673733804,0.18256772673733804
linear_svc_total_sum_1e-09,linear_svc,total_sum,1e-09,64.28563809394836,0.5806831566548881,0.7432273262661955,0.7938751472320377,0.8492343934040048,0.9234393404004712,0.18256772673733804,0.18256772673733804
linear_svc_total_sum_1e-08,linear_svc,total_sum,1e-08,64.39920377731323,0.535924617196702,0.7302709069493521,0.800942285041225,0.8492343934040048,0.9246171967020024,0.18256772673733804,0.18256772673733804
linear_svc_total_sum_1e-07,linear_svc,total_sum,1e-07,64.98718118667603,0.5323910482921084,0.7173144876325088,0.7915194346289752,0.8480565371024735,0.9210836277974087,0.18256772673733804,0.18256772673733804
linear_svc_total_sum_1e-06,linear_svc,total_sum,1e-06,64.39260983467102,0.558303886925795,0.7338044758539458,0.7879858657243817,0.8445229681978799,0.9222614840989399,0.18256772673733804,0.18256772673733804
linear_svc_total_sum_1e-05,linear_svc,total_sum,1e-05,64.4360740184784,0.5594817432273262,0.7455830388692579,0.8056537102473498,0.8551236749116607,0.9269729093050648,0.18256772673733804,0.18256772673733804
linear_svc_total_sum_0.0001,linear_svc,total_sum,0.0001,64.9743161201477,0.5736160188457008,0.7396937573616019,0.7985865724381626,0.8539458186101295,0.9328621908127208,0.18256772673733804,0.18256772673733804
linear_svc_total_sum_0.001,linear_svc,total_sum,0.001,100.29099607467651,0.5276796230859835,0.696113074204947,0.7620730270906949,0.817432273262662,0.8951707891637221,0.18256772673733804,0.18256772673733804
linear_svc_total_sum_0.01,linear_svc,total_sum,0.01,208.5593478679657,0.23439340400471143,0.35924617196702,0.47703180212014135,0.5677267373380448,0.690223792697291,0.18256772673733804,0.18256772673733804
linear_svc_total_sum_0.1,linear_svc,total_sum,0.1,219.4885129928589,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5677267373380448,0.6890459363957597,0.18256772673733804,0.18256772673733804
linear_svc_total_sum_1,linear_svc,total_sum,1.0,219.0164659023285,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5677267373380448,0.6890459363957597,0.18256772673733804,0.18256772673733804
linear_svc_total_sum_10,linear_svc,total_sum,10.0,220.13796615600586,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5677267373380448,0.6890459363957597,0.18256772673733804,0.18256772673733804
linear_svc_total_sum_100,linear_svc,total_sum,100.0,220.32449579238892,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5677267373380448,0.6890459363957597,0.18256772673733804,0.18256772673733804
linear_svc_total_sum_1000,linear_svc,total_sum,1000.0,220.04513311386108,0.18256772673733804,0.3415783274440518,0.47703180212014135,0.5677267373380448,0.6890459363957597,0.18256772673733804,0.18256772673733804
logistic_regression_binary_0,logistic_regression,binary,0.0,7.513788938522339,0.8951707891637221,0.9434628975265018,0.9646643109540636,0.9799764428739693,0.9858657243816255,0.8951707891637221,0.8951707891637221
logistic_regression_binary_1e-10,logistic_regression,binary,1e-10,7.456064939498901,0.8975265017667845,0.9458186101295641,0.9681978798586572,0.9799764428739693,0.9858657243816255,0.8975265017667845,0.8975265017667845
logistic_regression_binary_1e-09,logistic_regression,binary,1e-09,8.202588319778442,0.8987043580683156,0.9458186101295641,0.9681978798586572,0.9787985865724381,0.9846878680800942,0.8987043580683156,0.8987043580683156
logistic_regression_binary_1e-08,logistic_regression,binary,1e-08,8.33298110961914,0.8998822143698468,0.9493521790341578,0.9693757361601885,0.9787985865724381,0.9846878680800942,0.8998822143698468,0.8998822143698468
logistic_regression_binary_1e-07,logistic_regression,binary,1e-07,7.928476810455322,0.8998822143698468,0.9493521790341578,0.9681978798586572,0.9799764428739693,0.9858657243816255,0.8998822143698468,0.8998822143698468
logistic_regression_binary_1e-06,logistic_regression,binary,1e-06,8.012742042541504,0.8963486454652533,0.9481743227326266,0.967020023557126,0.9764428739693758,0.9846878680800942,0.8963486454652533,0.8963486454652533
logistic_regression_binary_1e-05,logistic_regression,binary,1e-05,7.601503849029541,0.8987043580683156,0.9458186101295641,0.9681978798586572,0.9776207302709069,0.9858657243816255,0.8987043580683156,0.8987043580683156
logistic_regression_binary_0.0001,logistic_regression,binary,0.0001,8.148478984832764,0.8951707891637221,0.950530035335689,0.9646643109540636,0.9811542991755006,0.9858657243816255,0.8951707891637221,0.8951707891637221
logistic_regression_binary_0.001,logistic_regression,binary,0.001,8.918731927871704,0.8951707891637221,0.9493521790341578,0.967020023557126,0.9787985865724381,0.9858657243816255,0.8951707891637221,0.8951707891637221
logistic_regression_binary_0.01,logistic_regression,binary,0.01,7.324084043502808,0.8928150765606596,0.9434628975265018,0.9646643109540636,0.9776207302709069,0.9858657243816255,0.8928150765606596,0.8928150765606596
logistic_regression_binary_0.1,logistic_regression,binary,0.1,6.49152684211731,0.8939929328621908,0.9399293286219081,0.9611307420494699,0.9740871613663133,0.9870435806831567,0.8939929328621908,0.8939929328621908
logistic_regression_binary_1,logistic_regression,binary,1.0,2.084811210632324,0.6595995288574794,0.7962308598351001,0.8445229681978799,0.889281507656066,0.934040047114252,0.6595995288574794,0.6595995288574794
logistic_regression_binary_10,logistic_regression,binary,10.0,1.5936501026153564,0.28032979976442873,0.41813898704358066,0.5159010600706714,0.6089517078916372,0.7526501766784452,0.28032979976442873,0.28032979976442873
logistic_regression_binary_100,logistic_regression,binary,100.0,1.5098187923431396,0.18845700824499412,0.3250883392226148,0.3934040047114252,0.5429917550058893,0.6819787985865724,0.18845700824499412,0.18845700824499412
logistic_regression_binary_1000,logistic_regression,binary,1000.0,1.541487693786621,0.0812720848056537,0.16372202591283863,0.23674911660777384,0.3215547703180212,0.44051825677267376,0.0812720848056537,0.0812720848056537
logistic_regression_clr_0,logistic_regression,clr,0.0,3.719403028488159,0.8904593639575972,0.9375736160188457,0.9623085983510011,0.9740871613663133,0.9858657243816255,0.8904593639575972,0.8904593639575972
logistic_regression_clr_1e-10,logistic_regression,clr,1e-10,3.9184765815734863,0.8904593639575972,0.9375736160188457,0.9623085983510011,0.9740871613663133,0.9858657243816255,0.8904593639575972,0.8904593639575972
logistic_regression_clr_1e-09,logistic_regression,clr,1e-09,3.8296358585357666,0.8904593639575972,0.9375736160188457,0.9623085983510011,0.9740871613663133,0.9858657243816255,0.8904593639575972,0.8904593639575972
